ID,Title,Company,Location,Type,Category,Skills,Description,Created At
69d388dec481410daa970b9b,"Admin E-Commerce","COFILAB","Tangerang Selatan, Banten","Penuh Waktu","Lainnya","Teamwork; +2; Kerja di kantor
1 - 3 tahun pengalaman
Minimal SMA/SMK; Kerja di kantor; 1 - 3 tahun pengalaman; Minimal SMA/SMK; Administration; Packing","Deskripsi pekerjaan Admin E-Commerce COFILAB BASIC requirement : Good Attitude
Honest
Responsible
Willing to Learn
Hard Worker
Well Groomed Position requirement : Lulusan SMK/SMA Administrasi atau memiliki pengalaman di bidang terkait
Mampu mengoperasikan Ms. Office (menguasai Accurate menjadi nilai tambah)
Terbiasa bekerja multitasking, rapi, dan mampu bekerja dengan target serta deadline
Aktif dan memahami penggunaan marketplace (Shopee, Tokopedia, TikTok Shop, dll.)
Mampu menangani chat customer, memberikan respon cepat, ramah, dan solutif
Berpengalaman menangani komplain pelanggan serta menjaga kepuasan customer
Mampu menjaga dan meningkatkan rating dan review toko
Mampu melakukan update dan kontrol stok barang secara berkala
Terbiasa memproses pesanan harian, termasuk print resi dan pengaturan pengiriman
Berpengalaman menjadi host live menjadi nilai tambah
Komunikatif, percaya diri di depan kamera, dan memiliki kemampuan selling yang baik
Teliti, bertanggung jawab, dan memiliki attitude pelayanan yang baik
Memiliki ketertarikan di bidang F&B, khususnya teh dan kopi",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b9c,"Admin E-commerce","PNP Beauty","Tangerang, Banten","Penuh Waktu","Lainnya","Office Administration; +7; Kerja di kantor; 1 - 3 tahun pengalaman; Minimal SMA/SMK; 19-25 tahun; Perempuan saja; E-commerce","Deskripsi pekerjaan Admin E-commerce PNP Beauty Kualifikasi : - Wanita yang terbiasa dibidang Beauty - Memiliki latar belakang min SMA/D3 - Memiliki pengalaman bekerja min 1 tahun di bidang yang sama. - Berpengalaman mengelola marketplace - Memahami fitur-fitur dashboard seller center - Menguasai penggunaan ms excel, word, dan power point - Full time (Senin - Sabtu) - Penempatan kerja di Alam Sutera - WFO - Bisa Join Cepat - Good Looking - Didahulukan yang (non - hijab) - Mengetahui cara menjadi Online Sales dari sebuah brand beauty. Job Description : - Melakukan pengecekan promo, campaign, exposure di marketplace & website - Mengelola data marketplace - Membantu persiapan live stream - Mensuport kebutuhan pihak ketiga",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b9d,"Admin E-commerce","PT. Mitra Garmen Jaya","Jakarta Barat, DKI Jakarta","Penuh Waktu","Lainnya","Microsoft Office; +5; Kerja di kantor; 1 - 3 tahun pengalaman; Minimal SMA/SMK; 21-27 tahun; Perempuan saja; Customer Service","Deskripsi pekerjaan Admin E-commerce PT. Mitra Garmen Jaya dibutuhkan posisi admin E-commerce * Wanita umur 19-28 tahun * Berpengalaman di bidang admin e-commerce minimal 3 bulan * dicari yg fulltime dan berkerja di kantor * kantor di kalideres , jakbar. * bisa mengetik lancar dan mengoperasikan komputer.",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b9e,"Admin E-commerce","Kimora Jewelry","Denpasar, Bali","Penuh Waktu","Lainnya","Administration; +2; Kerja di kantor; 1 - 3 tahun pengalaman; Minimal SMA/SMK; Perempuan saja; Interpersonal Communication; Teamwork","Deskripsi pekerjaan Admin E-commerce Kimora Jewelry Job Descriptions Melakukan tugas administrasi di e-commerce tiktok, tokopedia dan shopee. Mengurus administrasi terkait penerimaan orderan. Mengelola dan memelihara catatan orderan, termasuk data pemesanan dan customer. Memproses administrasi terkait orderan dan pengiriman. Mengelola dan memantau host selama live streaming. Job Requirements Memiliki pengalaman kerja sebagai Admin E-commerce minimal 6 bulan. Memahami operasional e-commerce (tiktok, tokopedia dan shopee). Mahir dalam menggunakan perangkat e-commerce. Memiliki kecekatan, kecermatan dan ketelitian yang baik dalam bekerja
Memiliki kemampuan komunikasi yang baik
Bisa mengoperasikan komputer dengan baik
Beragama non islam BERDOMISILI BALI - Siap Kerja Secepatnya",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b9f,"Admin E Commerce","PT HIJAU TUMBUH BERSAMA","Jakarta Utara, DKI Jakarta","Penuh Waktu","Lainnya","Microsoft Excel; +2; Kerja di kantor; 1 - 3 tahun pengalaman; Minimal SMA/SMK; 20-35 tahun; Microsoft Word; Google Sheets","Deskripsi pekerjaan Admin E Commerce PT HIJAU TUMBUH BERSAMA Deskripsi Pekerjaan: Mengelola akun marketplace perusahaan (Shopee, Tokopedia, TikTok Shop, dan lainnya). Memproses pesanan masuk: pengecekan, input data, dan memastikan pengiriman tepat waktu. Membuat dan memperbarui listing produk, termasuk deskripsi, harga, dan foto produk. Menangani pertanyaan dan komplain pelanggan melalui fitur chat marketplace dengan ramah dan cepat. Memantau performa toko online, termasuk rating, ulasan Melakukan koordinasi dengan tim gudang untuk memastikan ketersediaan stok dan pengemasan tepat.. Membantu pelaksanaan campaign, promo, dan flash sale sesuai kalender marketplace. Mengatur pengiriman purchase order customer dan follow up pesanan ke ekspedisi Update terhadap algoritma dan fitur baru dari masing-masing platform marketplace. Kualifikasi (Requirements): Wanita/Pria, usia maksimal 30 tahun. Pendidikan minimal SMA/SMK (diutamakan D3/S1). Memiliki pengalaman minimal 2 tahun sebagai admin marketplace. Terbiasa menggunakan dashboard Seller Center (Shopee, Tokopedia, TikTok Shop, dll). Teliti, cepat tanggap, dan memiliki kemampuan komunikasi yang baik. Terbiasa menggunakan Excel/Google Sheets. Siap bekerja dengan target dan di bawah tekanan. Memiliki etika kerja, disiplin, dan tanggung jawab tinggi.",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970ba0,"Admin E-commerce","Lalugo","Jakarta Barat, DKI Jakarta","Penuh Waktu","Lainnya","Teamwork; E-commerce; +1; Kerja di kantor; Pengalaman kurang dari 1 tahun; Minimal SMA/SMK; Laki-laki saja; Positive Attitude","Deskripsi pekerjaan Admin E-commerce Lalugo Syarat : - pernah Bekerja sebagai admin di shopee, dkk - Mengerti upload produk, Print, pendataan penjualan - Memiliki komitmen, rajin, jujur",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970ba1,"Admin E-commerce","Youhave Official","Jakarta Utara, DKI Jakarta","Penuh Waktu","Lainnya","Microsoft Excel; +9; Kerja di kantor; 1 - 3 tahun pengalaman; Minimal SMA/SMK; 20-35 tahun; Customer Service; Google Sheets","Deskripsi pekerjaan Admin E-commerce Youhave Official Job Description Mengelola katalog produk seperti upload produk, membuat deskripsi dan lainnya. Memproses orderan, retur, komplain dan rating toko
Bekerja sama di seluruh aspek online shop termasuk campaign, voucher, flash sale dan diskon toko
Mengelola masalah apa pun yang muncul di online shop
Membalas chat dan menjawab pertanyaan customer
Memberikan masukan bila diperlukan pada proyek-proyek yang berhubungan dengan Toko Online Kualifikasi Pengalaman Min 1 tahun di bidang E-commerce
Mahir Excel terutama vlookup dan pivot dan MS Office lainnya
Memahami Marketplace seperti, Shopee, Lazada, Tokopedia, Tiktokshop, dan lainnya. Memahami proses pengiriman
Dapat memproses orderan
Terbiasa membalas chat dan konfirmasi produk kepada customer
Terbiasa mengerjakan promosi toko
Fast Learning dan Ulet",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970ba2,"Admin E-commerce","VERERE INDONESIA","Jakarta Barat, DKI Jakarta","Penuh Waktu","Lainnya","Microsoft Excel; +4; Kerja di kantor; 1 - 3 tahun pengalaman; Minimal SMA/SMK; 18-30 tahun; Perempuan saja; E-commerce","Deskripsi pekerjaan Admin E-commerce VERERE INDONESIA Kriteria : - Wanita (single / belum menikah) - Tidak sedang berkuliah - Memiliki pengalaman sebagai Admin Marketplace (Shopee, Tokopedia, Lazada, Tiktokshop) - Mampu mengoperasikan seluruh fitur yang ada pada setiap Marketplace - Disiplin, Teliti, Jujur, Komunikatif dan memiliki inisiatif yang tinggi - Mampu mengoperasikan Microsoft Office - Bersedia Shift - Diutamakan berdomisili di Jakarta Barat Jobdesk Utama : - Upload produk di setiap marketplace terdaftar - Membuat laporan stok gudang - Merencanakan & menjalankan fitur promosi di setiap marketplace terdaftar - Membantu membalas pesan dari pelanggan di setiap marketplace terdaftar - Melakukan Stock Opname & berkoordinasi dengan Admin Gudang",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970ba3,"Admin E-commerce","Joybasic","Jakarta Utara, DKI Jakarta","Penuh Waktu","Lainnya","Microsoft Excel; +5; Kerja di kantor; 1 - 3 tahun pengalaman; Minimal SMA/SMK; 18-28 tahun; Microsoft Office; E-commerce","Deskripsi pekerjaan Admin E-commerce Joybasic JOB DEKS: 1. Pengalaman menggunakan platform e-commerce 2. Membuat laporan stok dan pengiriman barang secara berkala 3. Memproses orderan secara cepat dan teiliti 4. Kemampuan teknis komputer (hardware dan software) untuk mengelola data stok, pengiriman, dan penerimaan barang 5. Membalas chat customer dan follow up customer potensial 6. Mampu menangani keluhan pelanggan ,analisis dan problem solving. KUALIFIKASI : 1. Perempuan/Laki-Laki 2. Usia Maksimal 28 tahun 3. Pendididkan Min. SMA/SMK 4. Manajemen Waktu 5. Memiliki energi positif dan semangat tinggi 6. Memiliki Pengalaman Dalam Admin Online Shop (mencetak resi dan membalas pesan) 7. Mampu bekerja dengan mandiri dan dalam tim dengan baik 8. Mahir menggunakan komputer 9. Teliti dan memiliki kemampuan analisis yang baik 10. Mampu berkomunikasi dengan baik dan memiliki kemampuan interpersonal yang baik Hari Kerja : Sebulan libur 2 hari Jam kerja : 8 pagi - 5 sore",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970ba4,"Admin E-commerce","PT. Sarana Putra Perkasa","Jakarta Pusat, DKI Jakarta","Penuh Waktu","Lainnya","Customer Service; Microsoft Excel; +1; Kerja di kantor; Pengalaman kurang dari 1 tahun; Minimal SMA/SMK; 21-27 tahun; Perempuan saja","Deskripsi pekerjaan Admin E-commerce PT. Sarana Putra Perkasa Admin E-commerce Tanggung Jawab: 1. Mengelola katalog produk seperti upload produk, membuat deskripsi dan lainnya. 2. Membuat orderan, faktur, retur, komplain dan rating toko. 3. Bekerja sama di seluruh aspek online shop termasuk campaign, voucher, flash sale, dan diskon toko. 4. Mengelola dan menyelesaikan seluruh masalah yang muncul pada online shop 5. membalas chat dan menjawab pertanyaan costumer Kualifikasi: 1. Pengalaman min. 1 Tahun di bidang e-commerce 2. Wanita, usia 21-27 tahun. Percaya diri dan komunikatif di depan kamera. berpenampilan menarik & rapi. 5. Memahami atau tertarik pada dunia beauty & personal care. 6. Mahir Excel terutama Vlookup dan pivot dan MS office lainnya 7. dapat memproses orderan 8. fast learner dan ulet NOTES : DIBUTUHKAN SEGERA ! HARAP MEMBACA KUALIFIKASI SECARA RINCI BILA TIDAK SESUAI KUALIFIKASI AKAN LANGSUNG DI TOLAK",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970ba5,"Admin E-Commerce","PT DISTRO BLACKIES MARCH","Kab. Semarang, Jawa Tengah","Penuh Waktu","Lainnya","Data Entry; Administration; +5; Kerja di kantor; Pengalaman kurang dari 1 tahun; Minimal SMA/SMK; Microsoft Excel; Office Administration","Deskripsi pekerjaan Admin E-Commerce PT DISTRO BLACKIES MARCH PT DISTRO BLACKIES MARCH adalah perusahaan yang berfokus pada distribusi dan penjualan buku serta aksesori pendidikan yang berkualitas tinggi di seluruh Indonesia. Dengan kantor pusat yang berada di Semarang, kami berusaha untuk memberikan layanan terbaik kepada pelanggan dengan dukungan dari tim yang profesional dan berdedikasi tinggi. Kami terus berinovasi dalam menciptakan solusi yang efisien dan tepat waktu untuk memenuhi kebutuhan pasar. Karena itu, kami sedang mencari individu yang siap bekerja keras dan memiliki semangat untuk berkontribusi dalam pertumbuhan perusahaan. Kami menawarkan lingkungan kerja yang mendukung perkembangan karier dan peluang pengembangan diri bagi setiap anggota tim. Sebagai Admin E-Commerce, Anda akan bertanggung jawab untuk menjaga operasional administrasi yang efisien di departemen e-commerce. Tugas utama Anda meliputi data entry yang akurat, melayani permintaan pelanggan dengan penuh kehati-hatian, serta mengelola dokumen administratif dengan baik. Anda juga akan bekerja sama dengan tim untuk memastikan semua proses operasional berjalan lancar dan sesuai dengan standar yang telah ditetapkan. Keahlian dalam menggunakan Microsoft Excel dan Microsoft Office akan sangat membantu dalam menyelesaikan tugas-tugas harian Anda. Pemahaman yang baik tentang administrasi dan organisasi akan memastikan bahwa pekerjaan Anda selalu terstruktur dan terorganisir dengan baik. Kualifikasi yang dibutuhkan untuk posisi ini adalah memiliki tingkat pendidikan SMA/SMK. Anda harus memiliki kemampuan dalam data entry, layanan pelanggan, penggunaan Microsoft Excel dan Microsoft Office, administrasi kantor, serta keterampilan pengorganisasian yang baik. PT DISTRO BLACKIES MARCH menghargai keterampilan dan pengalaman yang Anda bawa ke tim, tetapi kami juga menyadari bahwa peluang pembelajaran dan perkembangan diri adalah bagian integral dari setiap pekerjaan. Kami berharap Anda dapat bekerja dengan dedikasi tinggi dan semangat inovasi untuk membantu kami mencapai tujuan bisnis bersama.",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970ba6,"Admin E-Commerce","Pt. Sentra Pratama Motorindo","Tangerang, Banten","Penuh Waktu","Lainnya","Microsoft Office; Social Media; +15; Kerja di kantor; Pengalaman kurang dari 1 tahun; Minimal SMA/SMK; Organizational Skills; Administration","Deskripsi pekerjaan Admin E-Commerce Pt. Sentra Pratama Motorindo Admin e-commerce bertanggung jawab mengelola operasional harian toko online di marketplace (Shopee, Tokopedia, TikTok Shop, dll), mencakup pemrosesan pesanan, membalas chat pelanggan dengan cepat, memperbarui stok dan konten produk, serta mengatur promosi/campaign untuk meningkatkan penjualan. Tanggung Jawab: 1. Operasional & Manajemen Marketplace Upload & Update Produk: Mengunggah produk baru, memperbarui deskripsi, harga, dan foto produk agar tetap up-to-date. Manajemen Stok (Inventory): Memantau ketersediaan barang dan melakukan update stok secara rutin untuk menghindari oversell. Proses Pesanan: Menerima, mencetak label, dan mengatur pengiriman pesanan yang masuk ke gudang. Fitur Marketing/Ads: Mengelola iklan (Shopee Ads, TopAds, dll), mengatur voucher, diskon, dan mengikuti campaign dari marketplace. 2. Pelayanan Pelanggan (Customer Service) Respon Chat Cepat: Membalas pesan, pertanyaan produk, dan keluhan pelanggan dengan sopan dan tanggap. Manajemen Komplain/Retur: Menangani komplain barang rusak/kurang dan memproses pengembalian barang atau dana dengan tenang. Meningkatkan Rating: Menjaga reputasi toko dengan memberikan layanan terbaik agar mendapat ulasan positif. 3. Administrasi & Pelaporan Rekap Penjualan: Membuat laporan penjualan harian, mingguan, dan bulanan. Analisis Data: Menganalisis kinerja produk dan promosi untuk meningkatkan penjualan. Arsip Dokumen: Merapikan dokumen fisik maupun digital terkait transaksi. Keahlian yang Dibutuhkan: Mahir mengoperasikan dashboard marketplace (Shopee, Lazada, Tokopedia, TikTok Shop). Menguasai Microsoft Office (khususnya Excel untuk rekap data). Komunikasi yang baik dan layanan pelanggan yang prima. Teliti, jujur, dan disiplin. Kemampuan dasar desain/edit foto (nilai plus).",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970ba7,"Admin E-Commerce","PT. Bali Art Supplies","Denpasar, Bali","Penuh Waktu","Lainnya","Administration; +2; Kerja di kantor; 1 - 3 tahun pengalaman; Minimal SMA/SMK; Perempuan saja; Canva Design; Microsoft Office","Deskripsi pekerjaan Admin E-Commerce PT. Bali Art Supplies Tugas & Tanggung Jawab - Mengelola dan memperbarui listing produk (judul, deskripsi, harga, foto, stok) di marketplace dan platform e-commerce. - Memproses order mulai dari pesanan masuk, packing (koordinasi), pengiriman hingga pesanan selesai. - Membalas chat pelanggan, menjawab pertanyaan, dan menangani komplain dengan ramah dan profesional. - Mengelola program promosi marketplace seperti flash sale, campaign, voucher, memberships, dan bundling. - Melakukan live selling secara rutin sesuai jadwal yang ditentukan (Shopee/TikTok/IG Live). - Menyiapkan produk dan skrip sederhana untuk live, serta mampu menjelaskan fitur produk dengan jelas dan menarik. - Melakukan monitoring performa toko (rating, review, chat performance, SLA). - Membuat laporan harian/mingguan terkait penjualan, stok, dan performa marketplace. - Berkoordinasi dengan tim gudang, marketing, konten, dan operasional dalam menjalankan strategi penjualan.",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970ba8,"Admin E-commerce","PT Naga Bisnis Indonesia","Tangerang, Banten","Penuh Waktu","Lainnya","Administration; +4; Kerja di kantor; 1 - 3 tahun pengalaman; Minimal SMA/SMK; 20-35 tahun; Customer Service; Microsoft Office","Deskripsi pekerjaan Admin E-commerce PT Naga Bisnis Indonesia Lowongan Kerja: E-Commerce Staff Kami sedang membuka kesempatan bagi kandidat yang aktif, teliti, dan bertanggung jawab untuk bergabung sebagai E-Commerce Staff. Job Description: Mengelola toko online di marketplace seperti Shopee, Tokopedia, Lazada, TikTok Shop, dan platform e-commerce lainnya
Mengunggah produk beserta foto, harga, stok, dan deskripsi produk
Memantau serta memproses pesanan pelanggan setiap hari
Menangani chat, pertanyaan, dan keluhan pelanggan dengan baik dan cepat
Membuat serta menjalankan program promosi, diskon, voucher, dan campaign marketplace
Memastikan tampilan toko online menarik, rapi, dan update
Melakukan monitoring penjualan, performa produk, dan perkembangan toko
Berkoordinasi dengan tim admin, gudang, dan pengiriman untuk memastikan operasional berjalan lancar
Membantu meningkatkan penjualan dan performa toko online Kualifikasi: Pria / Wanita
Pendidikan minimal SMA/SMK/D3/S1
Memiliki pengalaman di bidang e-commerce / marketplace menjadi nilai tambah
Memahami cara kerja marketplace dan penjualan online
Mampu mengoperasikan komputer, internet, dan Microsoft Office / Excel
Teliti, disiplin, cekatan, dan bertanggung jawab
Memiliki kemampuan komunikasi yang baik
Mampu bekerja secara individu maupun tim BISA BERBAHASA MANDARIN ATAUPUN INGGRIS",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970ba9,"Admin E-Commerce","PT KWANGCHEON KIM INDONESIA","Tangerang, Banten","Penuh Waktu","Lainnya","Communication Skills; +3; Kerja di kantor; 1 - 3 tahun pengalaman; Minimal SMA/SMK; 22-30 tahun; Laki-laki saja; Photo Editing","Deskripsi pekerjaan Admin E-Commerce PT KWANGCHEON KIM INDONESIA Job Description: - Mengelola akun marketplace (Shopee, Tokopedia, TikTok Shop, dll). - Menjalankan campaign, promo, dan iklan (ads). - Menangani chat customer serta proses order hingga pengiriman. - Melakukan penarikan omset dan menyusun laporan penjualan. - Desain/edit konten produk menggunakan Canva atau Photoshop. - Memastikan data produk, harga, dan stok selalu akurat. Kualifikasi: - Pendidikan minimal SMA/SMK sederajat. - Pria/Wanita, usia 20–30 tahun. - Berpengalaman sebagai Admin Marketplace (Wajib). - Terbiasa handle campaign dan iklan marketplace. - Menguasai desain konten sederhana (Canva/Photoshop). - Mampu mengoperasikan Microsoft Office. - Teliti, komunikatif, dan mampu bekerja mandiri maupun tim. - Bersedia bergabung secepatnya. - Hanya untuk yang memiliki pengalaman serupa.",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970baa,"Admin e-commerce","PT LANCAR ABADI KONSTRUKSI","Kab. Sleman, DI Yogyakarta","Penuh Waktu","Lainnya","+6; Hybrid
1 - 3 tahun pengalaman
Minimal SMA/SMK; Hybrid; 1 - 3 tahun pengalaman; Minimal SMA/SMK; Data Entry; Google Sheets; Microsoft Office","Deskripsi pekerjaan Admin e-commerce PT LANCAR ABADI KONSTRUKSI Tanggung Jawab Utama: 1. Mengelola dan memperbarui produk di marketplace dan/atau website (nama produk, deskripsi, harga, stok, foto). 2. Memproses pesanan masuk mulai dari konfirmasi pembayaran, input resi, hingga koordinasi pengiriman. 3. Menangani chat dan pertanyaan pelanggan secara cepat, ramah, dan profesional. 4. Mengelola stok barang dan melakukan pencatatan keluar–masuk barang. 5. Mengatur dan menjalankan promo, diskon, flash sale, dan voucher di marketplace. 6. Memantau performa penjualan harian, mingguan, dan bulanan. 7. Menangani komplain, retur, dan refund sesuai SOP perusahaan. 8. Berkoordinasi dengan tim gudang, kurir, dan tim terkait lainnya. 9. Menjaga rating toko dan kepuasan pelanggan Nilai tambahan: 1. Copywriting sederhana untuk deskripsi produk. Basic desain (Canva). Pemahaman digital marketing / ads marketplace. Analisis data penjualan.",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970bab,"Admin E-commerce onlineshop","Gaji Tidak Ditampilkan","Indonesia","Penuh Waktu","Lainnya","Kerja di kantor; 1 - 3 tahun pengalaman; Minimal SMA/SMK; 18-28 tahun; Microsoft Office; Organizational Skills; Administration; Customer Service","Deskripsi pekerjaan Admin E-commerce onlineshop PREPARE Admin CRM Key Responsibility : - Membalas chat customer dengan SOP yang sudah ditentukan. - Follow up database daily. - Menginput & menarik data dari marketplace. - Membuat laporan harian/weekly : jumlah chat, closing rate, omzet. - Menangani komplain & after sales. - Menjaga kualitas pelayanan dan kepuasan pelanggan. Admin Affiliate Key Responsibility : - Mengelola komunikasi dengan affiliate sesuai SOP. - Mengkoordinasikan aktivitas affiliate melalui grup WhatsApp, termasuk update campaign, arahan konten, follow up progres, dan reminder rutin. - Mengelola database affiliate, termasuk pendaftaran, update data, tracking aktivitas, dan status keaktifan affiliate. - Melakukan monitoring performa affiliate (traffic, closing, omzet, dan kontribusi campaign) - Menangani kendala, pertanyaan, dan komplain affiliate dengan respons yang cepat dan solutif. - Menjaga hubungan kerja sama jangka panjang dengan affiliate melalui komunikasi yang profesional dan suportif. - Memastikan seluruh aktivitas administrasi affiliate berjalan rapi, terstruktur, dan terdokumentasi Kualifikasi - Pendidikan minimal SMA/SMK; mahasiswa aktif dan fresh graduate dipersilakan melamar - Memiliki kemampuan administrasi yang baik, rapi, teliti, dan terorganisir dalam mengelola data - Mampu mengoperasikan Microsoft Office atau Google Workspace (Excel/Sheets, Docs, Email) - Memiliki pemahaman dasar mengenai Customer Relationship Management (CRM) [Nilai Tambah] - Memahami sistem affiliate (monitoring performa, komisi, dan pelaporan) atau memiliki kemauan tinggi untuk mempelajarinya - Memiliki kemampuan komunikasi yang baik, sopan, dan profesional, baik secara tertulis maupun lisan - Memiliki kemampuan analisis dasar untuk membantu monitoring performa CRM dan affiliate - Mampu bekerja secara mandiri maupun dalam tim - Memiliki ketertarikan pada bidang administrasi, digital marketing, dan pengelolaan data",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970bac,"Admin E-commerce","AIJO","Denpasar, Bali","Penuh Waktu","Lainnya","Microsoft Office; +5; Kerja di kantor; 1 - 3 tahun pengalaman; Minimal Sarjana (S1); Perempuan saja; Administration; Microsoft Word","Deskripsi pekerjaan Admin E-commerce AIJO ADMIN E-COMMERCE DOMISILI DENPASAR ONLY 1. WANITA 2. Tidak terikat dengan pekerjaan lain / sedang tidak kuliah 3. Adaptif dan komunikatif 4. Jujur dan bertanggung jawab 5. Mampu bekerja secara individu dan mampu bekerja sama dengan team 6. Mampu mengoperasikan media social dan e-commerce 7. Mampu mengoperasikan microsoft 8. Berpengalaman dalam bidangnya FULLTIME 8 HOURS / DAY 6 DAYS / WEEK",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970bad,"Admin Marketplace / Admin E-commerce","PT Delightly Digital Solusi","Cimahi, Jawa Barat","Penuh Waktu","Marketing","Order Management; +2","Admin Marketplace / Admin E-commerce di PT Delightly Digital Solusi. Bertanggung jawab dalam posisi ini di Cimahi, Jawa Barat. Skill yang diutamakan: Order Management, +2.",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970bae,"Admin e-commerce","JKTee Studio","Jakarta Utara, DKI Jakarta","Penuh Waktu","Lainnya","Customer Service; +6","Admin e-commerce di JKTee Studio. Bertanggung jawab dalam posisi ini di Jakarta Utara, DKI Jakarta. Skill yang diutamakan: Customer Service, +6.",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970baf,"Admin E Commerce","CV. Gudcare Indonesia Corp","Surabaya, Jawa Timur","Penuh Waktu","Lainnya","Data Entry; +4","Admin E Commerce di CV. Gudcare Indonesia Corp. Bertanggung jawab dalam posisi ini di Surabaya, Jawa Timur. Skill yang diutamakan: Data Entry, +4.",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970bb0,"Admin E-commerce","CV. METRO JAYA SANITARY","Jakarta Utara, DKI Jakarta","Penuh Waktu","Lainnya","Administration; +3","Admin E-commerce di CV. METRO JAYA SANITARY. Bertanggung jawab dalam posisi ini di Jakarta Utara, DKI Jakarta. Skill yang diutamakan: Administration, +3.",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970bb1,"Admin Data Entry","PT Polaris Semesta Global","Kab. Sukoharjo, Jawa Tengah","Penuh Waktu","Data","Data Analytics; +3","Admin Data Entry di PT Polaris Semesta Global. Bertanggung jawab dalam posisi ini di Kab. Sukoharjo, Jawa Tengah. Skill yang diutamakan: Data Analytics, +3.",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970bb2,"Admin E-Commerce","Unclejin Store","Denpasar, Bali","Penuh Waktu","Lainnya","Data Entry; +4","Admin E-Commerce di Unclejin Store. Bertanggung jawab dalam posisi ini di Denpasar, Bali. Skill yang diutamakan: Data Entry, +4.",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970bb3,"Admin E-commerce","MACKER'S (Industri Sepatu Sukses)","Jakarta Barat, DKI Jakarta","Penuh Waktu","Lainnya","Google Sheets; Microsoft Office; +1","Admin E-commerce di MACKER'S (Industri Sepatu Sukses). Bertanggung jawab dalam posisi ini di Jakarta Barat, DKI Jakarta. Skill yang diutamakan: Google Sheets, Microsoft Office, +1.",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970bb4,"Admin E-commerce","Infinite Blossoms","Malang, Jawa Timur","Penuh Waktu","Lainnya","Data Entry; +6","Admin E-commerce di Infinite Blossoms. Bertanggung jawab dalam posisi ini di Malang, Jawa Timur. Skill yang diutamakan: Data Entry, +6.",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970bb5,"Admin E-commerce Marketplace","CV. Sesuai Nusantara Jaya","Jakarta Barat, DKI Jakarta","Penuh Waktu","Marketing","Canva Design; +8","Admin E-commerce Marketplace di CV. Sesuai Nusantara Jaya. Bertanggung jawab dalam posisi ini di Jakarta Barat, DKI Jakarta. Skill yang diutamakan: Canva Design, +8.",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
